id,type,text1,text2,text3,text4,text5,notes
warden,SHIP,"Bien que les machines de guerre automatisées fussent interdites dans l'espace central du Domain, les drones de guerre étaient discrètement employés en dehors du volume officiellement incorporé. Les garnisons frontalières étaient souvent renforcées par des vaisseaux-drones, et ils étaient déployés libéralement contre les mondes rebelles pour faire pencher la terrible balance de l'attrition, opposant la puissance industrielle du Domain aux vies des « combattants de la liberté ».

Le Warden était craint et haï par les pirates aux frontières du Domain pour la puissance de feu relativement lourde qu'il déchaînait sur les appareils non protégés par des boucliers. Souvent dénigré dans la propagande Luddic comme une « machine à tuer » pour l'agression impitoyable qu'il affichait une fois activé.",,,,,
picket,SHIP,"Bien que les machines de guerre automatisées fussent interdites dans l'espace central du Domain, les drones de guerre étaient discrètement employés en dehors du volume officiellement incorporé. Les garnisons frontalières étaient souvent renforcées par des vaisseaux-drones, et ils étaient déployés libéralement contre les mondes rebelles pour faire pencher la terrible balance de l'attrition, opposant la puissance industrielle du Domain aux vies des « combattants de la liberté ».

De nombreuses vulnérabilités rendent le drone de classe Picket facile à sous-estimer, mais malheur au capitaine qui commet cette erreur. Si le Picket est autorisé à suivre sa programmation et à se rapprocher agressivement de sa cible, il déchaînera un volume de tir de faible calibre d'une densité choquante pour déchiqueter les coques non blindées.",,,,,
rampart,SHIP,"Bien que les machines de guerre automatisées fussent interdites dans l'espace central du Domain, les drones de guerre étaient discrètement employés en dehors du volume officiellement incorporé. Les garnisons frontalières étaient souvent renforcées par des vaisseaux-drones, et ils étaient déployés libéralement contre les mondes rebelles pour faire pencher la terrible balance de l'attrition, opposant la puissance industrielle du Domain aux vies des « combattants de la liberté ».

Guère plus qu'une plateforme d'artillerie avec des moteurs, le Rampart était attaché aux unités de drones pour fournir la puissance de feu lourde nécessaire pour affronter les coques de classe croiseur et capital en ligne de combat ou pour percer les forteresses orbitales blindées. Dans les deux rôles, de lourdes pertes étaient anticipées, c'est pourquoi le Rampart fut conçu avec des composants hautement modulaires qui permettaient de rapidement cannibaliser les coques gravement endommagées pour réparer les coques légèrement endommagées jusqu'à la capacité de combat sans nécessiter d'installations de chantier naval.",,,,,
guardian,SHIP,"Bien que les machines de guerre automatisées fussent interdites dans l'espace central du Domain, les drones de guerre étaient discrètement employés en dehors du volume officiellement incorporé. Rien de tel, cependant, n'aurait pu être déployé par les armadas de drones du Domain.

Il y a des éléments de vaisseaux-drones standard dans la structure de la coque, mais ils sont recouverts de glacis aux angles malveillants et d'enchevêtrements illogiques de conduits. Sûrement ce vaisseau monstrueux est-il le produit de quelque architecte naval dérangé du Domain, ou d'une puce de production corrompue par l'exposition à des kilolumières de champ de propulsion défectueux ?",,,,,
ziggurat,SHIP,"Une plaque sur la passerelle déclare que cette classe de vaisseau est le résultat du « Projet Ziggurat ». Il semble être construit sur une technologie créée dans un laboratoire prototype de Tri-Tachyon inconnu du Secteur Persean au sens large. En plus d'un armement conventionnel avancé, il y a certains composants uniques de fabrication exotique — il est possible de rétro-ingénier des exemplaires non endommagés et de produire des remplacements, mais les principes de fonctionnement sous-jacents ne ressemblent à aucune technologie connue du Domain et restent donc un mystère.

Le vaisseau de classe Ziggurat avait autrefois un équipage humain ; ou, du moins, était destiné à être manœuvré par des humains. Aucune trace d'eux ne subsiste, ni comme preuve physique ni dans les banques de données. Même le plus propre des navires de guerre de la Hegemony aura quelques initiales et un gros mot ou deux sur le CO gravés derrière une trappe de maintenance. Ici, rien.",Vaisseau non identifié,Le profil de la cible ressemble à une coque à phase d'une échelle théoriquement impossible ; probablement hautement instable. Les capteurs indiquent un armement équivalent à un vaisseau capital en plus de lectures anomales suggérant un ou plusieurs systèmes technologiques inconnus. L'adjoint d'analyse tactique ne peut pas déterminer le rôle de la technologie inconnue. Extrême prudence conseillée.,,,
supplies,RESOURCE,"Fournitures diverses requises par les vaisseaux et l'équipage, allant des rations et uniformes aux munitions, pièces détachées, matières premières pour microfabrication et composants préfabriqués.",,,,,
fuel,RESOURCE,"Carburant standard pour vaisseaux spatiaux, pilier de la civilisation interstellaire. Composé d'antimatière piégée dans des coques de fullerène, mélangée en une mousse semi-stable avec des isotopes lourds d'hydrogène. Relativement sûr.",,,,,
crew,RESOURCE,Personnel qualifié expérimenté dans la maintenance et l'exploitation quotidienne des vaisseaux spatiaux et des installations au sol de petite envergure.,,,,,
marines,RESOURCE,"Lourdement armés et équipés d'armures assistées, les marines se spécialisent dans les opérations planétaires telles que les raids.",,,,,
alpha_core,RESOURCE,"Un noyau IA de niveau alpha est capable d'exceller dans n'importe quelle tâche. En assigner un pour diriger une industrie à l'échelle d'une colonie apporte des bénéfices bien au-delà des capacités du leadership humain, et des rumeurs circulent même sur des noyaux alpha secrètement assignés à gouverner des mondes entiers.

La vente de noyaux IA sur le marché libre est interdite par la plupart des factions. Cependant, les hauts représentants des factions sont souvent disposés à échanger des noyaux IA contre de grosses sommes d'argent lors de communications directes, bien que leurs raisons puissent varier.

Le noyau IA de niveau alpha est l'âme physique d'une redoutable intelligence artificielle. Un alpha peut créer de l'art simulant parfaitement le pathos humain, débattre de manière plausible de n'importe quelle position philosophique, et former ce qui semble être des liens profonds et significatifs avec les êtres humains. Les alphas sont connus pour élaborer des  « plaisanteries » complexes construites sur des années, qui ne peuvent être appréciées que parce qu'un sujet humain particulier prend conscience de l'ensemble à un moment et dans un contexte précis.

Bien que foyer d'investissements matériels et intellectuels considérables, les alphas terrifiaient les planificateurs stratégiques du Domain. Comme toutes les IA, chaque alpha était surveillé, contrôlé et impitoyablement éliminé au premier signe de déloyauté. Le Hegemony perpétue ces politiques avec une ferveur encore plus grande.",,,,,
beta_core,RESOURCE,"Un noyau IA de niveau bêta est capable de soutenir efficacement la plupart des entreprises humaines, compensant une performance pas tout à fait humaine par ses prodigieuses capacités de calcul. Assigner un bêta pour aider les superviseurs humains dans l'administration d'une industrie à l'échelle d'une colonie apporte des bénéfices significatifs.

La vente de noyaux IA sur le marché libre est interdite par la plupart des factions. Cependant, les hauts représentants des factions sont souvent disposés à échanger des noyaux IA contre de grosses sommes d'argent lors de communications directes, bien que leurs raisons puissent varier.

Un noyau IA de niveau bêta peut facilement passer pour un humain dans le cadre de protocoles de communication anonymisés, et mentira volontiers et habilement si la tromperie est nécessaire à l'accomplissement d'une tâche donnée. Le bêta emploie une modélisation cognitive des acteurs humains pour anticiper les réactions et réponses émotionnelles, bien qu'il soit difficile de décrire exactement ce que le bêta ressent, s'il ressent quoi que ce soit. Les archives sur le sujet sont lacunaires et contradictoires ; une théorie populaire veut qu'un bêta modélise une nouvelle personnalité pour chaque humain avec lequel il entre en contact.",,,,,
gamma_core,RESOURCE,"Un noyau IA de niveau gamma est capable de soutenir la plupart des entreprises humaines, compensant un manque de créativité et de capacité de résolution de problèmes par de prodigieuses prouesses computationnelles. Assigner un gamma pour aider les superviseurs humains dans l'administration d'une industrie à l'échelle d'une colonie apporte des bénéfices significatifs.

La vente de noyaux IA sur le marché libre est interdite par la plupart des factions. Cependant, les hauts représentants des factions sont souvent disposés à échanger des noyaux IA contre de grosses sommes d'argent lors de communications directes, bien que leurs raisons puissent varier.

Noyau IA indépendant rare et précieux, le niveau gamma est le plus bas niveau de noyau considéré comme véritablement intelligent selon les protocoles IA de l'ère du Domain. Un noyau gamma fait preuve d'un jugement et d'un raisonnement remarquables lorsqu'il est assigné à des tâches simples, tout en utilisant ses capacités de traitement de données de type savant pour dépasser de loin les capacités de tout individu humain. Il manque toutefois relativement de créativité dans la résolution de problèmes, préférant se rabattre sur des moyens directs et peu sophistiqués.",,,,,
